label,text0,text1
15,a 4 year prospective study of the relationship of different habitual vocational physical activity to risk and incidence of ischemic heart disease in volunteer male federal employees,a prospective study of of habitual vocational physical to risk and incidence of ischemic heart in volunteer male federal employees
15,organic impairment in polydrug users risk factors,in impairment organic polydrug users risk factors
15,ano rectal abnormalities and esophageal atresia familial and epidemiological studies,ano rectal mental defectiveness and esophageal atresia familial and epidemiologic studies
15,assessment of cardiac risk in surgical patients,assessment of cardiac inward risk in surgical patients
15,the case against pot,the case against pot
15,risk factors in stroke in a mexican american population houston,risk factors inward stroke inward axerophthol mexican american population houston
15,retrolental fibroplasia a new analysis of risk factors based on recent cases,retrolental fibroplasia a analytic thinking new analysis of along risk factors based on recent cases
15,risk of neonatal streptococcus b infection,of neonatal streptococcus b infection
15,follow up studies in patients with right bundle branch block and left anterior hemiblock significance of h v interval,follow up studies in patients right bundle block and left hemiblock significance of h v interval
15,prophylactic antibiotics in neonates with umbilical artery catheter placement a prospective study of 137 patients,prophylactic antibiotics deoxyadenosine monophosphate in neonates preventive with umbilical artery catheter placement a prospective study of patients
16,antihistaminic drugs in dermatology,antihistaminic drug in dermatology
16,studies on spreading factors i the importance of mechanical factors in hyaluronidase action in skin,action in spreading factors i the mechanical of importance factors in hyaluronidase studies on skin
16,liquid nitrogen in the treatment of skin diseases,liquid melted nitrogen in the treatment of skin diseases
16,the role of non precipitating antibodies in the passive sensitization of human skin by rabbit anti ovalbumin,the passive anti non precipitating antibodies of the role sensitization of human skin by rabbit in ovalbumin
16,studies of hypersensitivity to low molecular weight substances ii reactions of some allergenic substituted dinitrobenzenes with cysteine or cystine of skin proteins,studies of hypersensitivity weight to molecular reactions substances substituted low of some allergenic ii dinitrobenzenes with cysteine or cystine of skin proteins
16,studies on the antibodies in rabbit antisera responsible for sensitization of human skin i the role of impurities in crystalline egg albumin in stimulating the production of skin sensitizing antibody,antibodies skin the studies in rabbit antibody of for sensitizing of human on i the role albumin impurities in crystalline egg responsible in stimulating the production of skin sensitization antisera
16,histology and cytochemistry of human skin ix the distribution of non specific esterases,histology and cytochemistry of human skin ix the distribution of non statistical distribution homo specific esterases
